KEY	INTPTLAT10	INTPTLON10
2516	41.7556598	-88.1611319
2517	41.9531291	-87.9460923
2518	41.93958	-87.9904698
2519	41.9353732	-87.9915679
2520	41.949312	-88.0162904
2521	41.944449	-88.0106454
2522	41.9423809	-88.0344515
2523	41.9383715	-88.0399065
2524	41.8521779	-88.1367655
2525	41.9356017	-88.162842
2526	41.9278627	-88.1352992
2527	41.9055066	-88.1808703
2528	41.8264417	-88.0761256
2529	41.7440875	-88.0993215
2530	41.7889691	-88.2377244
2531	41.846131	-88.0396683
2532	41.7995002	-88.0687659
2533	41.7543707	-88.079414
2534	41.7748614	-88.1061466
2535	41.9207556	-88.1513797
2536	41.7324971	-88.1250363
2537	41.730185	-88.2377599
2538	41.7959979	-88.135086
2539	41.885583	-87.970578
2540	41.893497	-88.001023
2541	41.8789854	-87.9835681
2542	41.7699619	-88.2354248
2543	41.7472947	-88.1086238
2544	41.7354647	-88.1082585
2545	41.7361475	-88.1201365
2546	41.7369524	-88.1423305
2547	41.8511428	-87.9817934
2548	41.8634618	-88.024466
2549	41.7613023	-88.0133945
2550	41.7921394	-87.9390271
2551	41.7976706	-87.9402889
2552	41.7307969	-88.1438447
2553	41.7549409	-88.1216262
2554	41.7584198	-88.0951028
2555	41.7651694	-87.949264
2556	41.7638974	-87.9813326
2557	41.7894426	-88.0839844
2558	41.921634	-87.9518395
2559	41.7525993	-88.0586371
2560	41.768535	-88.1376865
2561	41.7438839	-88.1416079
2562	41.9418838	-87.930912
2563	41.7519125	-88.1409336
2564	41.7570389	-88.13104
2565	41.766814	-88.0774467
2566	41.7280122	-88.1353996
2567	41.7769057	-88.0627084
2568	41.7444321	-88.0528111
2569	41.769563	-88.1244296
2570	41.978792	-88.0728855
2571	41.9007264	-88.0130011
2572	41.9202768	-87.9257936
2573	41.739481	-88.0388073
2574	41.7395271	-88.0533116
2575	41.7922311	-88.1971754
2576	41.790185	-88.2012145
2577	41.7462829	-88.1588517
2578	41.9412116	-87.9471942
2579	41.9122712	-88.0691837
2580	41.7796933	-88.209585
2581	41.7501729	-87.9499372
2582	41.7563682	-88.1697595
2583	41.7553172	-88.1827602
2584	41.7693059	-88.1776428
2585	41.956241	-88.2121105
2586	41.7998875	-87.9994787
2587	41.8141404	-88.0211503
2588	41.8868872	-87.9955388
2589	41.8739807	-87.9364485
2590	41.8860958	-88.0058406
2591	41.878568	-88.0065784
2592	41.8687409	-87.9839944
2593	41.8551771	-88.0297906
2594	41.9464515	-88.1095914
2595	41.9538073	-88.1509295
2596	41.8221878	-88.198801
2597	41.7566039	-88.1763523
2598	41.9246403	-87.9767944
2599	41.8126183	-88.0010971
2600	41.7418511	-87.9615757
2601	41.7768801	-87.9402704
2602	41.7199865	-87.9289821
2603	41.8053692	-88.0680444
2604	41.770565	-87.9312724
2605	41.7694781	-87.9909637
2606	41.9114346	-88.0561259
2607	41.9047051	-88.2051381
2608	41.969068	-88.017831
2609	41.9617581	-87.9987631
2610	41.8984994	-88.0560841
2611	41.7620144	-88.139968
2612	41.7678751	-88.0623928
2613	41.747977	-88.0450015
2614	41.9225952	-87.9920004
2615	41.9364825	-88.0178786
2616	41.943717	-88.0969692
2617	41.940337	-88.0867158
2618	41.9030353	-87.945808
2619	41.7989141	-87.9557543
2620	41.8867177	-88.0644053
2621	41.8792202	-88.200532
2622	41.8191467	-88.0528362
2623	41.9624101	-88.1476852
2624	41.9710699	-88.1055657
2625	41.7378957	-87.9763079
2626	41.7320619	-87.9856407
2627	41.9467408	-88.0568243
2628	41.9434482	-88.1628281
2629	41.9555393	-88.1740451
2630	41.733105	-87.9226812
2631	41.9268555	-88.1624455
2632	41.7214969	-87.9478036
2633	41.9248281	-88.2282038
2634	41.8731242	-88.1518854
2635	41.8218092	-88.2475151
2636	41.7470508	-88.1224224
2637	41.7771154	-88.082553
2638	41.8069165	-88.2166537
2639	41.7861745	-88.1918791
2640	41.874757	-88.0657113
2641	41.7990118	-87.9301637
2642	41.7781553	-88.0920761
2643	41.7863881	-88.1055105
2644	41.768511	-88.0913725
2645	41.8697259	-88.1105733
2646	41.7398845	-87.9313864
2647	41.8575761	-88.1143485
2648	41.776459	-88.0991095
2649	41.8207878	-87.9609888
2650	41.7669038	-88.1168997
2651	41.7688819	-88.1069919
2652	41.7910067	-88.1137927
2653	41.8832005	-88.0213294
2654	41.8498649	-87.9653109
2655	41.8821661	-87.953701
2656	41.9758903	-89.8174875
2657	42.1462688	-89.7990338
2658	42.1099952	-89.8423501
2659	42.1105377	-89.8179657
2660	42.1548419	-89.7406468
2661	42.1065745	-89.9499614
2662	41.9839116	-89.7256414
2663	42.0632219	-89.948934
2664	42.0578026	-89.7962665
2665	42.1664512	-90.0746902
2666	42.0506184	-90.0722222
2667	42.0969964	-89.9762745
2668	42.1024012	-90.1397419
2669	42.0884174	-90.1236674
2670	42.0834775	-90.1305905
2671	41.9588835	-90.1171415
2672	42.0991963	-90.1590903
2673	41.9670392	-89.9836245
2674	38.2567389	-89.1820475
2675	38.2818016	-89.2955917
2676	38.4379473	-89.16242
2677	38.3681867	-89.2495117
2678	38.3282174	-89.1879954
2679	38.4457899	-89.299832
2680	38.448803	-89.3842471
2681	38.373949	-89.3671015
2682	38.3327321	-89.3731377
2683	38.3777414	-89.4759561
2684	38.45012	-89.5191407
2685	38.4507146	-89.1993586
2686	38.4072962	-89.6253048
2687	38.3299006	-89.6044617
2688	38.2578425	-89.6155112
2689	38.3229217	-89.3977094
2690	38.2746907	-89.4518164
2691	38.4372654	-89.5556137
2692	38.3421926	-89.3939235
2693	38.323562	-90.319951
2694	38.4408794	-90.182097
2695	38.4680521	-90.2126815
2696	38.449932	-90.1976547
2697	38.3191196	-90.1732538
2698	38.3415535	-90.1324361
2699	38.4068064	-90.2207187
2700	38.2605282	-89.9702608
2701	38.3316126	-90.0748884
2702	38.3608825	-90.1359039
2703	38.3555872	-90.2218627
2704	38.1956926	-90.1987755
2705	38.2599133	-90.2112386
2706	38.4650426	-90.2445497
2707	38.2685738	-90.0933882
2708	40.5723228	-89.6411221
2709	40.5711341	-89.6343804
2710	40.5571038	-89.6350541
2711	40.565174	-89.6349288
2712	40.5584669	-89.6430445
2713	40.564895	-89.6442805
2714	40.5601057	-89.6475637
2715	40.5710237	-89.6246974
2716	40.5785536	-89.6232261
2717	40.5711767	-89.6137915
2718	40.5784887	-89.6124834
2719	40.5581431	-89.6281886
2720	40.4084495	-89.6365776
2721	40.6945318	-89.4934846
2722	40.6976668	-89.4189953
2723	40.6756278	-89.4325291
2724	40.6712236	-89.5622194
2725	40.4316203	-89.4454126
2726	40.5130137	-89.6673691
2727	40.4880686	-89.6535345
2728	40.5109791	-89.6273524
2729	40.4857345	-89.7917387
2730	40.5641301	-89.6192163
2731	40.5549043	-89.3491686
2732	40.6012081	-89.3527249
2733	40.3524832	-89.5957039
2734	40.4284117	-89.5483688
2735	40.3750405	-89.5442273
2736	40.3690054	-89.5445173
2737	40.5211037	-89.5437735
2738	40.5245238	-89.5011858
2739	40.6743274	-89.5468417
2740	40.6791384	-89.5649062
2741	40.6581131	-89.524225
2742	40.5316136	-89.6004481
2743	40.6512694	-89.5403451
2744	40.7233512	-89.4866226
2745	40.6943849	-89.5095292
2746	40.6442468	-89.4965147
2747	40.6776926	-89.5087662
2748	40.6805266	-89.479267
2749	40.6420126	-89.567807
2750	40.3551164	-89.3589029
2751	40.6587864	-89.5817748
2752	40.6385329	-89.5434328
2753	40.6166948	-89.5292439
2754	40.6943632	-89.5330631
2755	40.5886744	-89.5901262
2756	40.6821361	-89.5366929
2757	40.6461536	-89.5814404
2758	40.6378679	-89.5850126
2759	40.6481731	-89.6045784
2760	40.6380099	-89.4370881
2761	40.5778115	-89.5383087
2762	40.5098942	-89.3348779
2763	40.6555303	-89.4774564
2764	40.616455	-89.6204901
2765	40.6459093	-89.5949438
2766	40.5214199	-89.4326982
2767	40.4373141	-89.3360612
2768	40.4287813	-89.6698146
2769	40.5947037	-89.6295607
2770	40.5974196	-89.4841135
2771	40.5944369	-89.4220262
2772	40.5834603	-89.4551631
2773	40.6096782	-89.4545409
2774	40.604242	-89.4587749
2775	40.5924813	-89.6146829
2776	40.5845967	-89.6526478
2777	40.5817276	-89.6412698
2778	40.691691	-89.4689917
2779	40.696511	-89.4362094
2780	40.698546	-89.4551068
2781	40.7155995	-89.4181915
2782	40.7242191	-89.4284743
2783	40.6882334	-89.4879962
2784	40.7079661	-89.4137324
2785	40.5367535	-89.6241211
2786	40.6830561	-89.3690042
2787	40.6133416	-89.5881425
2788	40.5486294	-89.6140279
2789	40.5510265	-89.6257815
2790	40.7263173	-89.3670118
2791	40.5796883	-89.6322891
2792	40.6139279	-89.6129732
2793	40.5580487	-89.6621556
2794	37.4787265	-88.9682903
2795	37.3623478	-88.9774278
2796	37.4882228	-88.8536557
2797	37.4123356	-88.7708354
2798	37.4266522	-88.9149797
2799	37.5643624	-88.7826989
2800	37.5454575	-89.0093906
2801	37.5761229	-88.8967894
2802	37.5663082	-88.9586731
2803	37.4933734	-88.7374654
2804	37.3941548	-88.7675733
2805	37.3754165	-88.8447431
2806	40.2049501	-89.7025725
2807	40.1862483	-89.7085969
2808	40.1933082	-89.6855329
2809	40.1267157	-90.0656294
2810	40.2827859	-89.6636236
2811	40.2098088	-90.0243386
2812	40.1296525	-90.2024645
2813	40.202165	-89.7429891
2814	40.227769	-89.8846684
2815	40.3633972	-89.793605
2816	40.3706541	-89.9325253
2817	40.2730433	-89.9737756
2818	40.4209041	-89.7958224
2819	40.3308286	-90.0106303
2820	40.3071521	-90.062953
2821	40.30363	-90.0497385
2822	40.2886297	-90.0541712
2823	40.2823642	-90.0702729
2824	40.2984204	-90.0629866
2825	40.4194844	-89.7675381
2826	37.5240232	-88.1383677
2827	37.4493074	-88.3836283
2828	37.5557101	-88.3502999
2829	37.5303568	-88.2312731
2830	37.4701064	-88.2819188
2831	37.4310704	-88.3362735
2832	39.5489594	-89.2980587
2833	39.512605	-89.2787316
2834	39.5075902	-89.0421668
2835	39.4550159	-89.2166601
2836	39.3967199	-89.4981539
2837	39.4005897	-89.3531471
2838	39.3936364	-89.1102408
2839	39.516027	-89.358129
2840	39.5496669	-89.3142169
2841	39.540967	-89.2949496
2842	39.5448171	-89.2845796
2843	39.6021254	-89.4743155
2844	39.3836931	-89.0929756
2845	39.5884194	-89.4143118
2846	39.5743161	-89.4152701
2847	39.7577561	-89.2080691
2848	39.6615857	-89.3808635
2849	39.7022835	-89.3204488
2850	39.6226604	-89.1553
2851	39.5546745	-89.135969
2852	39.5515622	-89.2714264
2853	39.388156	-89.0776738
2854	39.5555329	-89.3236127
2855	39.5690163	-89.2860593
2856	39.4691445	-89.4240502
2857	39.5756806	-89.3533093
2858	39.4768426	-89.0879236
2859	39.5425806	-89.3113308
2860	39.5557886	-89.2851207
2861	39.5438726	-89.3003081
2862	39.5572674	-89.3024995
2863	39.3801054	-89.0798675
2864	39.6441982	-89.1863554
2865	39.5486463	-89.3043354
2866	39.3978362	-89.0726219
2867	39.3980695	-89.0912025
2868	39.3827847	-89.067833
2869	41.6780445	-88.5749532
2870	41.4997017	-88.5500377
2871	39.8906184	-88.7387166
2872	40.104042	-88.6402749
2873	40.0972421	-88.5199257
2874	39.9884669	-88.5099252
2875	40.015578	-88.5787546
2876	41.5386185	-88.5858516
2877	41.6989545	-88.4378281
2878	41.6502264	-88.4410385
2879	41.6579877	-88.4488209
2880	41.6815377	-88.3999947
2881	41.5917428	-88.5488853
2882	41.5029934	-88.4241912
2883	41.6807131	-88.5189421
2884	41.5957144	-88.3160339
2885	40.0241686	-88.5764828
2886	40.0289082	-88.5662534
2887	40.0312457	-88.572973
2888	41.6954657	-88.3231654
2889	41.7121829	-88.3406148
2890	41.6676717	-88.5463336
2891	41.6688955	-88.5330976
2892	40.0205058	-88.5697436
2893	41.6654298	-88.5384794
2894	41.5094008	-88.3057168
2895	41.7168523	-88.3404753
2896	41.5846922	-88.4188535
2897	41.7148539	-88.326726
2898	41.7216187	-88.3294618
2899	41.7113475	-88.3228933
2900	41.711042	-88.3314679
2901	41.7084807	-88.2901222
2902	41.6842071	-88.3463385
2903	41.6794275	-88.3644783
2904	41.6980707	-88.3314033
2905	42.4936897	-89.0509306
2906	41.633824	-88.4257367
2907	41.6916453	-88.3602281
2908	41.7123876	-88.3668656
2909	41.7057395	-88.3263765
2910	41.6253566	-88.4757735
2911	41.7071864	-88.3439749
2912	41.6580286	-88.367827
2913	41.6961798	-88.3434157
2914	39.9104314	-88.577909
2915	39.8641402	-88.4896037
2916	41.650882	-88.3938956
2917	41.6616144	-88.3276568
2918	39.8571483	-88.5657298
2919	39.9854946	-88.6794852
2920	39.8492645	-88.6632091
2921	40.1998724	-88.5293281
2922	41.6645437	-88.2839665
2923	41.6584923	-88.5296385
2924	40.212305	-88.5081101
2925	39.8907244	-88.716524
2926	41.1659575	-87.8649904
2927	41.1658045	-87.8535204
2928	41.1550468	-87.8536589
2929	41.199431	-87.8632546
2930	41.1804965	-87.8637731
2931	40.965394	-90.3587216
2932	40.9602802	-90.3548114
2933	40.9653022	-90.3499753
2934	40.9270215	-90.3324536
2935	39.6628633	-87.6979144
2936	39.7620277	-87.814476
2937	39.6268459	-87.6896661
2938	39.6046948	-87.6929822
2939	39.6150523	-87.690698
2940	38.5288245	-89.1372176
2941	38.5227468	-89.1307094
2942	38.5361814	-89.1296162
2943	38.536551	-89.1383806
2944	38.5425804	-88.9335766
2945	38.5968831	-88.8692552
2946	38.5800873	-88.7456204
2947	42.0124227	-89.3466561
2948	42.0132343	-89.3387278
2949	42.0178648	-89.3089376
2950	42.1301572	-89.2482021
2951	42.1307245	-89.2752943
2952	37.7841054	-88.9398331
2953	37.8071301	-89.0305849
2954	37.7989881	-89.027259
2955	39.9905528	-89.2878364
2956	40.2163108	-89.5554576
2957	40.1610402	-89.3747991
2958	40.1450004	-89.3768625
2959	40.1552617	-89.3750179
2960	40.4242277	-91.1226346
2961	40.3161942	-91.4283887
2962	40.3944583	-91.0012576
2963	40.4875624	-91.1885649
2964	38.9793146	-90.3652162
2965	38.9533816	-90.3149438
2966	39.0175415	-90.3091297
2967	39.0763541	-90.1979511
2968	39.1826404	-90.1845725
2969	39.1255511	-90.3086642
2970	41.1393325	-87.8841531
2971	41.1660528	-87.8852442
2972	41.1307798	-87.8806403
2973	41.1490476	-87.8047112
2974	41.2559933	-87.9235254
2975	41.0964599	-87.9748104
2976	40.965341	-90.3740161
2977	40.9484927	-90.3943107
2978	40.9593246	-90.3871393
2979	40.9529892	-90.3890471
2980	40.9484382	-90.3877402
2981	40.9544047	-90.3693276
2982	39.5990215	-87.6993873
2983	39.609342	-87.6894162
2984	39.6095301	-87.698853
2985	39.8006691	-87.6929353
2986	38.773724	-88.8536276
2987	38.6301685	-89.0421046
2988	38.5115951	-88.9916721
2989	38.6397984	-88.9644881
2990	37.7982957	-89.0325806
2991	37.8218674	-88.8982731
2992	37.8098789	-88.9080308
2993	37.7530575	-88.9902003
2994	37.743576	-88.9498758
2995	37.7242381	-88.9627454
2996	40.4691766	-91.2992108
2997	40.2225759	-90.9352266
2998	40.3881315	-91.3243495
2999	40.540193	-91.3793675
3000	40.5924698	-91.3130463
3001	40.2419677	-91.153322
3002	39.1005032	-90.3339168
3003	39.1303327	-90.3503674
3004	41.1392545	-87.8697783
3005	41.1453932	-87.8680369
3006	41.1321318	-87.8699
3007	41.1582932	-88.1813588
3008	41.1532871	-87.7108766
3009	41.1501572	-87.6769183
3010	41.1714504	-87.6724908
3011	41.1302641	-87.85608
3012	41.1577626	-87.5714075
3013	41.1002255	-87.5907214
3014	41.0293153	-87.6379725
3015	40.9587043	-90.3781119
3016	40.9599418	-90.3684192
3017	40.8927676	-90.290937
3018	40.9499979	-90.3537943
3019	40.9436089	-90.369939
3020	38.6382145	-88.9484727
3021	38.6139576	-88.9419745
3022	38.6320542	-88.9375585
3023	37.7176567	-88.9354317
3024	37.7202713	-88.9432457
3025	37.7270409	-88.9398419
3026	40.146655	-89.3642996
3027	40.1564474	-89.3416787
3028	40.4071585	-91.1471902
3029	40.257089	-90.9961804
3030	40.3688915	-91.3521657
3031	40.6014155	-91.1720692
3032	39.1101953	-90.3083529
3033	39.1230624	-90.3354072
3034	39.118018	-90.3349229
3035	39.113628	-90.3259165
3036	39.0197981	-90.1776392
3037	41.1271068	-87.8450877
3038	41.1231966	-87.8386412
3039	41.1156142	-87.8422451
3040	40.9493395	-90.3671668
3041	40.9387971	-90.3782943
3042	38.6277717	-88.9488408
3043	38.6226593	-88.9740158
3044	38.6096228	-89.1118675
3045	38.6240324	-89.1140551
3046	39.7225696	-91.0872574
3047	39.7015527	-90.6728914
3048	39.6148668	-90.9190086
3049	40.4184371	-91.3408222
3050	40.3935238	-91.3617719
3051	40.4969753	-91.0158902
3052	39.0806613	-90.3293355
3053	41.1262115	-87.8917841
3054	41.1155021	-87.8850036
3055	41.1116865	-87.90895
3056	40.9278746	-90.4030102
3057	40.9442269	-90.3585594
3058	40.9425874	-90.351474
3059	42.1257744	-89.48673
3060	39.5320268	-91.0056505
3061	39.6001965	-91.100362
3062	39.4597213	-90.9283442
3063	39.6984192	-91.0252114
3064	39.6012636	-90.6893536
3065	39.6941689	-90.7512039
3066	39.7037061	-90.8949894
3067	39.4453922	-90.7881851
3068	39.6169841	-90.7837562
3069	39.6168226	-90.810874
3070	39.6059919	-90.8304342
3071	39.6041163	-90.8122484
3072	40.35794	-91.4401677
3073	40.4088309	-91.125438
3074	40.2679428	-91.3567158
3075	41.1098117	-87.8822815
3076	41.0811685	-87.8839399
3077	41.0970642	-87.8567328
3078	40.9321831	-90.3683283
3079	40.9372695	-90.3525257
3080	41.0476687	-90.3992008
3081	40.7895334	-90.4225669
3082	40.9456268	-90.2691392
3083	40.9622614	-90.4310949
3084	39.8228924	-87.6276253
3085	39.6152328	-87.7049521
3086	39.6045455	-90.8056479
3087	39.4145194	-90.8771908
3088	40.3351389	-91.15219
3089	40.5861263	-91.0056175
3090	39.129022	-90.4881981
3091	39.1468858	-90.2823512
3092	39.0178316	-90.5058966
3093	39.0426205	-90.4121012
3094	41.069593	-87.8492258
3095	41.122386	-87.8551622
3096	41.1239187	-87.8703816
3097	40.9161549	-90.2988568
3098	40.910171	-90.2784128
3099	41.0459675	-90.0788853
3100	41.1139606	-90.1453993
3101	41.1177862	-90.3219008
3102	40.9582781	-90.396074
3103	40.8771311	-90.3780597
3104	39.5938614	-87.7080601
3105	39.7892903	-90.7696843
3106	39.6924282	-91.2306696
3107	39.5011294	-90.6902611
3108	40.1498512	-89.3750416
3109	41.1281437	-87.8760307
3110	41.1193437	-87.8836815
3111	41.1092529	-87.874268
3112	41.1095984	-87.8666563
3113	41.1192546	-87.8624655
3114	41.0287434	-90.2662266
3115	37.7788663	-89.1149736
3116	37.2453883	-88.8797184
3117	41.1177121	-87.8702667
3118	41.1085179	-87.8569019
3119	41.1356542	-87.9317303
3120	41.1690576	-87.9965274
3121	37.7581308	-89.1077716
3122	37.85167	-89.0951015
3123	37.8413701	-89.1322805
3124	37.7850102	-89.0540963
3125	37.791211	-89.1248153
3126	37.1590902	-88.7194878
3127	37.2024724	-88.7177373
3128	37.2127786	-88.7795548
3129	37.1681152	-88.7396468
3130	37.1544262	-88.7374023
3131	41.2607746	-87.8242055
3132	41.2533809	-87.8362522
3133	41.24839	-87.8391041
3134	41.2380853	-87.6459538
3135	41.1451236	-87.6495542
3136	42.1527065	-89.2629902
3137	42.0742255	-89.5944622
3138	41.9774082	-89.6118832
3139	41.9422216	-89.5124395
3140	37.779572	-89.0753921
3141	37.8056017	-89.0573068
3142	37.8288295	-89.0508514
3143	37.7675273	-89.0847173
3144	37.754918	-89.1374734
3145	37.1680643	-88.72719
3146	37.2955866	-88.7863426
3147	37.2044439	-88.6302372
3148	37.1504958	-88.6538975
3149	37.127309	-88.539837
3150	41.166971	-87.6590754
3151	41.2376203	-87.5851068
3152	41.0557814	-88.1914255
3153	41.0568632	-88.0690488
3154	41.0383162	-87.954495
3155	40.9879414	-90.3464471
3156	40.7940704	-90.2772707
3157	40.8198488	-90.4153352
3158	40.8091688	-90.3885171
3159	38.5824454	-89.0574642
3160	38.6607811	-88.7984495
3161	38.6913619	-88.9164696
3162	38.7581993	-88.7771715
3163	38.751439	-88.9585099
3164	41.9830688	-89.5733676
3165	41.9872706	-89.5873143
3166	41.9799526	-89.5827843
3167	42.146253	-89.3261982
3168	42.1585113	-89.206322
3169	41.9011017	-89.1110219
3170	41.9449761	-89.0112195
3171	37.7535733	-89.0839753
3172	37.7473991	-89.0569737
3173	37.1506748	-88.7189267
3174	37.1538751	-88.6985995
3175	37.1513859	-88.7293129
3176	41.0257894	-87.8776302
3177	41.252968	-87.708392
3178	41.058365	-87.6068438
3179	41.0490567	-88.1147625
3180	40.7636589	-90.3825747
3181	40.8034704	-90.4034368
3182	40.7670211	-90.0080746
3183	38.6497388	-88.9435181
3184	38.6837534	-89.1107791
3185	38.7468233	-89.1019387
3186	38.58083	-89.1119636
3187	38.5876382	-89.0005534
3188	38.4975533	-89.0767516
3189	38.5479811	-89.0240431
3190	38.5006655	-88.8195659
3191	41.9406049	-89.0521616
3192	41.9007646	-89.0585943
3193	37.7619321	-89.0350008
3194	37.7715098	-88.8524859
3195	37.7522871	-89.0724909
3196	37.7420656	-88.7727203
3197	37.7446359	-88.9000003
3198	37.7822865	-88.9033522
3199	37.8284458	-88.7893973
3200	37.6640973	-88.7608483
3201	37.6441332	-88.8450686
3202	37.6980195	-88.8592216
3203	37.6786426	-88.9396315
3204	40.2128453	-89.4182818
3205	41.051122	-87.7066404
3206	41.0137169	-87.741479
3207	41.1503671	-87.8857536
3208	41.112415	-87.8456507
3209	41.1523487	-87.8717048
3210	41.058259	-90.2067639
3211	40.7546238	-90.188307
3212	40.9579099	-90.1747195
3213	40.9496385	-90.3430934
3214	40.8220132	-90.090439
3215	40.920409	-90.0818985
3216	40.990183	-90.4081756
3217	38.5400822	-89.0858837
3218	38.526524	-89.105388
3219	41.9141472	-89.0549069
3220	41.9493022	-89.131255
3221	41.9624968	-89.0837377
3222	41.9746216	-89.2329825
3223	42.0930726	-89.28693
3224	41.9286083	-89.060737
3225	41.9524695	-89.4156388
3226	37.6209368	-88.9241317
3227	37.7332203	-88.9114429
3228	37.7215736	-88.9169109
3229	37.7316703	-88.9339977
3230	40.2724464	-89.2466998
3231	40.0847552	-89.2264503
3232	39.9735251	-89.2149643
3233	40.1992331	-89.2102816
3234	40.2670547	-89.2248493
3235	40.2368518	-89.3154805
3236	40.0740872	-89.5327086
3237	41.1611638	-88.0691482
3238	41.1827445	-87.8121156
3239	41.1157254	-87.8576378
3240	41.1407033	-87.8437631
3241	40.9593356	-90.339541
3242	41.0463362	-90.3190406
3243	40.9689373	-90.384006
3244	40.9751592	-90.3677549
3245	38.5134777	-89.1020332
3246	38.4945575	-89.1363278
3247	41.928418	-89.0746448
3248	41.9222383	-89.0737853
3249	42.1784842	-89.5804384
3250	42.1270111	-89.6046351
3251	41.928787	-89.2907516
3252	42.1331241	-89.3992462
3253	37.7362893	-88.9254665
3254	37.790485	-88.9672353
3255	37.7796863	-89.01937
3256	37.8082645	-89.0165061
3257	37.7983649	-89.0102206
3258	40.1310558	-89.3722085
3259	40.1444084	-89.4009753
3260	40.0751786	-89.3975911
3261	40.1350538	-89.3552572
3262	41.125222	-87.7429501
3263	41.0560622	-87.7935744
3264	41.1037213	-87.7597136
3265	41.1938368	-87.9203215
3266	41.1594581	-87.8757957
3267	41.1578644	-87.8996056
3268	41.1767251	-87.8840654
3269	40.9510838	-90.3793186
3270	40.9254152	-90.3585967
3271	40.9418548	-90.3397159
3272	39.6200836	-87.6822095
3273	38.5490336	-89.1357253
3274	38.5423171	-89.1136218
3275	38.532255	-89.1187995
3276	38.5219139	-89.1208948
3277	42.0216876	-89.4279468
3278	42.1000579	-89.1604614
3279	42.1087065	-88.9783849
3280	42.0168971	-89.0438699
3281	42.1014397	-89.0826997
3282	42.0448848	-89.2260203
3283	42.055013	-89.4422214
3284	42.0365482	-89.4195449
3285	42.0228875	-89.3383902
3286	37.796895	-89.021799
3287	37.8134704	-88.937628
3288	37.8412226	-88.9480548
3289	37.8036453	-89.0386322
3290	37.826425	-88.9913398
3291	37.7447558	-88.9346903
3292	37.7243136	-88.9266093
3293	37.6707534	-89.0912061
3294	40.1692432	-89.390887
3295	40.1705562	-89.3452622
3296	40.1408549	-89.3490876
3297	41.0871438	-87.7962826
3298	41.1124614	-87.7837889
3299	41.0846497	-87.8219629
3300	41.1265052	-87.8104778
3301	41.1110545	-87.8203246
3302	41.1818866	-87.9455987
3303	41.1037089	-87.8431905
3304	41.1412857	-87.8562761
3305	41.1151198	-87.8521576
3306	41.2435695	-87.8164604
3307	41.2571889	-87.8442647
3308	40.9391761	-90.3110353
3309	40.9535746	-90.359095
3310	40.9578704	-90.3603993
3311	39.541594	-87.9211001
3312	39.7292401	-87.6206218
3313	39.6862889	-87.9095887
3314	39.5412088	-87.782251
3315	39.5117079	-87.6098661
3316	39.6004972	-87.5824655
3317	39.5999662	-87.6598858
3318	38.52038	-89.1368617
3319	38.5136852	-89.1387949
3320	38.5149356	-89.1307195
3321	38.5286278	-89.1283507
3322	42.0467149	-89.4373035
3323	42.012608	-89.3306806
3324	42.0064556	-89.3305688
3325	37.8231286	-88.9399819
3326	37.8274969	-88.9260716
3327	37.6639451	-88.9999864
3328	40.1540748	-89.363441
3329	40.1608901	-89.3631517
3330	40.1460755	-89.3557257
3331	39.9739685	-89.403195
3332	40.2839504	-89.4650071
3333	40.027968	-89.2835932
3334	41.4280175	-89.3062326
3335	41.3089447	-89.3721198
3336	41.2985687	-89.5324436
3337	41.2270663	-89.5340712
3338	41.3377691	-89.5203636
3339	41.4347595	-89.5137944
3340	41.4427824	-89.4123093
3341	41.4458179	-89.6162172
3342	41.4868985	-89.8032021
3343	41.3744081	-89.4603804
3344	41.5357551	-89.2196454
3345	41.5423563	-89.3332861
3346	41.2870008	-89.6931031
3347	41.371242	-89.7685302
3348	41.3558254	-89.7242697
3349	41.5449762	-89.4650208
3350	41.4016731	-89.455688
3351	41.5387061	-89.6650565
3352	41.3516847	-89.2674455
3353	41.34528	-89.1936672
3354	41.3843682	-89.1905613
3355	41.3929725	-89.2287766
3356	41.3218644	-89.3162283
3357	41.3206339	-89.1735888
3358	41.3298396	-89.2504158
3359	41.3774682	-89.4770998
3360	41.3254851	-89.2021354
3361	41.3174712	-89.2175178
3362	41.2751	-89.7929727
3363	41.3519161	-89.476941
3364	41.3835328	-89.4703221
3365	41.3568734	-89.4325837
3366	41.3677255	-89.4603206
3367	41.329333	-89.3011072
3368	41.5483732	-89.5609375
3369	41.4439238	-89.2016035
3370	41.3802137	-89.6062938
3371	39.1194476	-88.1469995
3372	39.1202921	-88.2700247
3373	39.0456454	-88.1221899
3374	39.0909676	-88.014342
3375	38.9898945	-88.0437851
3376	38.901726	-88.0129288
3377	38.9003593	-88.1556573
3378	39.0170338	-88.2893243
3379	38.8946753	-88.3101907
3380	38.9828637	-88.1685727
3381	38.99291	-88.1636648
3382	38.9809805	-88.1561504
3383	38.9890653	-88.1676494
3384	41.6196472	-88.0171317
3385	41.5495025	-88.0474247
3386	41.5290599	-88.0588885
3387	41.5289644	-88.0479677
3388	41.5292746	-88.1556975
3389	41.4772857	-88.1814759
3390	41.5258144	-88.1458603
3391	41.5683299	-88.1731208
3392	41.5832664	-88.1947089
3393	41.5576072	-88.1954009
3394	41.6978359	-88.1057739
3395	41.6954227	-88.1290795
3396	41.6298221	-88.1839106
3397	41.6009449	-88.2239582
3398	41.518667	-88.0543482
3399	41.5246543	-88.0363319
3400	41.5149815	-88.0678734
